FECHA HECHO,COD_DEPTO,DEPARTAMENTO,COD_MUNI,MUNICIPIO,ACCION,CANTIDAD
03/07/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,2
04/07/2015,76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,ASESINADO,1
04/07/2015,05,ANTIOQUIA,05501,OLAYA,HERIDO,1
04/07/2015,81,ARAUCA,81736,SARAVENA,HERIDO,1
04/07/2015,81,ARAUCA,81736,SARAVENA,HERIDO,1
04/07/2015,81,ARAUCA,81736,SARAVENA,HERIDO,1
04/07/2015,18,CAQUETA,18001,FLORENCIA,HERIDO,3
04/07/2015,19,CAUCA,19300,GUACHENE,HERIDO,1
04/07/2015,19,CAUCA,19698,SANTANDER DE QUILICHAO,HERIDO,1
04/07/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
04/07/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
04/07/2015,68,SANTANDER,68176,CHIMA,HERIDO,1
05/07/2015,05,ANTIOQUIA,05038,ANGOSTURA,ASESINADO,1
05/07/2015,73,TOLIMA,73168,CHAPARRAL,HERIDO,1
05/07/2015,05,ANTIOQUIA,05895,ZARAGOZA,ASESINADO,1
05/07/2015,18,CAQUETA,18785,SOLITA,ASESINADO,1
05/07/2015,15,BOYACA,15238,DUITAMA,HERIDO,1
05/07/2015,18,CAQUETA,18785,SOLITA,HERIDO,2
05/07/2015,18,CAQUETA,18785,SOLITA,HERIDO,1
05/07/2015,25,CUNDINAMARCA,25649,SAN BERNARDO,HERIDO,1
06/07/2015,73,TOLIMA,73616,RIOBLANCO,ASESINADO,1
06/07/2015,05,ANTIOQUIA,05266,ENVIGADO,HERIDO,1
06/07/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
06/07/2015,41,HUILA,41668,SAN AGUSTIN,HERIDO,3
06/07/2015,41,HUILA,41668,SAN AGUSTIN,HERIDO,2
06/07/2015,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
07/07/2015,73,TOLIMA,73168,CHAPARRAL,HERIDO,1
07/07/2015,86,PUTUMAYO,86569,PUERTO CAICEDO,ASESINADO,1
07/07/2015,52,NARIÑO,52079,BARBACOAS,ASESINADO,1
07/07/2015,86,PUTUMAYO,86569,PUERTO CAICEDO,HERIDO,1
07/07/2015,86,PUTUMAYO,86569,PUERTO CAICEDO,HERIDO,1
07/07/2015,73,TOLIMA,73168,CHAPARRAL,HERIDO,1
07/07/2015,52,NARIÑO,52835,SAN ANDRES DE TUMACO,HERIDO,1
07/07/2015,52,NARIÑO,52079,BARBACOAS,HERIDO,1
07/07/2015,73,TOLIMA,73168,CHAPARRAL,HERIDO,1
07/07/2015,73,TOLIMA,73168,CHAPARRAL,HERIDO,1
07/07/2015,41,HUILA,41016,AIPE,HERIDO,1
07/07/2015,76,VALLE DEL CAUCA,76834,TULUA,HERIDO,2
08/07/2015,50,META,50330,MESETAS,HERIDO,1
08/07/2015,50,META,50330,MESETAS,HERIDO,1
08/07/2015,08,ATLANTICO,08001,BARRANQUILLA,HERIDO,1
08/07/2015,15,BOYACA,15238,DUITAMA,HERIDO,1
08/07/2015,66,RISARALDA,66001,PEREIRA,HERIDO,1
09/07/2015,18,CAQUETA,18410,LA MONTAÑITA,ASESINADO,1
09/07/2015,76,VALLE DEL CAUCA,76275,FLORIDA,HERIDO,1
09/07/2015,18,CAQUETA,18410,LA MONTAÑITA,HERIDO,1
09/07/2015,18,CAQUETA,18410,LA MONTAÑITA,ASESINADO,1
09/07/2015,54,NORTE DE SANTANDER,54498,OCAÑA,ASESINADO,2
10/07/2015,19,CAUCA,19050,ARGELIA,HERIDO,1
10/07/2015,19,CAUCA,19050,ARGELIA,HERIDO,1
10/07/2015,19,CAUCA,19050,ARGELIA,HERIDO,1
10/07/2015,19,CAUCA,19050,ARGELIA,HERIDO,1
10/07/2015,05,ANTIOQUIA,05411,LIBORINA,HERIDO,1
10/07/2015,15,BOYACA,15238,DUITAMA,HERIDO,1
10/07/2015,41,HUILA,41349,HOBO,HERIDO,2
10/07/2015,76,VALLE DEL CAUCA,76001,CALI,HERIDO,3
11/07/2015,50,META,50350,LA MACARENA,ASESINADO,1
11/07/2015,05,ANTIOQUIA,05887,YARUMAL,HERIDO,1
11/07/2015,15,BOYACA,15646,SAMACA,HERIDO,2
11/07/2015,15,BOYACA,15001,TUNJA,HERIDO,2
11/07/2015,50,META,50001,VILLAVICENCIO,HERIDO,1
12/07/2015,81,ARAUCA,81065,ARAUQUITA,HERIDO,1
12/07/2015,81,ARAUCA,81065,ARAUQUITA,HERIDO,1
12/07/2015,18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,HERIDO,1
12/07/2015,27,CHOCO,27250,EL LITORAL DEL SAN JUAN,HERIDO,1
12/07/2015,27,CHOCO,27250,EL LITORAL DEL SAN JUAN,HERIDO,1
12/07/2015,81,ARAUCA,81065,ARAUQUITA,HERIDO,1
12/07/2015,52,NARIÑO,52835,SAN ANDRES DE TUMACO,HERIDO,1
12/07/2015,19,CAUCA,19050,ARGELIA,HERIDO,7
12/07/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,2
12/07/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
12/07/2015,76,VALLE DEL CAUCA,76001,CALI,HERIDO,2
12/07/2015,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
12/07/2015,76,VALLE DEL CAUCA,76275,FLORIDA,HERIDO,1
13/07/2015,05,ANTIOQUIA,05001,MEDELLIN,HERIDO,1
14/07/2015,50,META,50370,URIBE,HERIDO,1
14/07/2015,50,META,50370,URIBE,ASESINADO,1
14/07/2015,50,META,50370,URIBE,ASESINADO,1
14/07/2015,86,PUTUMAYO,86568,PUERTO ASIS,ASESINADO,1
14/07/2015,50,META,50370,URIBE,HERIDO,1
14/07/2015,86,PUTUMAYO,86568,PUERTO ASIS,HERIDO,1
14/07/2015,86,PUTUMAYO,86568,PUERTO ASIS,HERIDO,1
14/07/2015,86,PUTUMAYO,86320,ORITO,HERIDO,1
14/07/2015,50,META,50370,URIBE,HERIDO,1
14/07/2015,86,PUTUMAYO,86568,PUERTO ASIS,HERIDO,1
14/07/2015,05,ANTIOQUIA,05854,VALDIVIA,HERIDO,2
14/07/2015,15,BOYACA,15238,DUITAMA,HERIDO,1
15/07/2015,41,HUILA,41078,BARAYA,ASESINADO,1
15/07/2015,05,ANTIOQUIA,05138,CAÑASGORDAS,HERIDO,1
15/07/2015,23,CORDOBA,23466,MONTELIBANO,HERIDO,1
15/07/2015,70,SUCRE,70110,BUENAVISTA,HERIDO,1
16/07/2015,81,ARAUCA,81794,TAME,ASESINADO,1
16/07/2015,81,ARAUCA,81794,TAME,HERIDO,3
16/07/2015,08,ATLANTICO,08001,BARRANQUILLA,HERIDO,1
16/07/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
16/07/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
16/07/2015,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
17/07/2015,52,NARIÑO,52540,POLICARPA,HERIDO,1
17/07/2015,81,ARAUCA,81065,ARAUQUITA,HERIDO,1
17/07/2015,27,CHOCO,27001,QUIBDO,HERIDO,1
17/07/2015,05,ANTIOQUIA,05361,ITUANGO,HERIDO,1
17/07/2015,81,ARAUCA,81300,FORTUL,HERIDO,1
17/07/2015,08,ATLANTICO,08001,BARRANQUILLA,HERIDO,1
17/07/2015,13,BOLIVAR,13001,CARTAGENA,HERIDO,1
17/07/2015,23,CORDOBA,23466,MONTELIBANO,HERIDO,1
17/07/2015,25,CUNDINAMARCA,25123,CACHIPAY,HERIDO,1
17/07/2015,68,SANTANDER,68500,OIBA,HERIDO,2
17/07/2015,76,VALLE DEL CAUCA,76834,TULUA,HERIDO,1
18/07/2015,81,ARAUCA,81794,TAME,HERIDO,1
18/07/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
19/07/2015,05,ANTIOQUIA,05361,ITUANGO,HERIDO,1
19/07/2015,27,CHOCO,27001,QUIBDO,HERIDO,1
19/07/2015,27,CHOCO,27001,QUIBDO,HERIDO,1
19/07/2015,91,AMAZONAS,91001,LETICIA,HERIDO,2
19/07/2015,05,ANTIOQUIA,05250,EL BAGRE,HERIDO,1
19/07/2015,05,ANTIOQUIA,05321,GUATAPE,HERIDO,2
19/07/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,2
19/07/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
19/07/2015,41,HUILA,41001,NEIVA,HERIDO,1
19/07/2015,52,NARIÑO,52381,LA FLORIDA,HERIDO,2
19/07/2015,52,NARIÑO,52381,LA FLORIDA,HERIDO,1
19/07/2015,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
20/07/2015,05,ANTIOQUIA,05790,TARAZA,HERIDO,1
20/07/2015,68,SANTANDER,68001,BUCARAMANGA,ASESINADO,1
20/07/2015,05,ANTIOQUIA,05360,ITAGUI,HERIDO,1
20/07/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
20/07/2015,44,LA GUAJIRA,44430,MAICAO,HERIDO,1
20/07/2015,68,SANTANDER,68001,BUCARAMANGA,HERIDO,1
20/07/2015,76,VALLE DEL CAUCA,76109,BUENAVENTURA,HERIDO,1
21/07/2015,05,ANTIOQUIA,05854,VALDIVIA,HERIDO,1
21/07/2015,19,CAUCA,19573,PUERTO TEJADA,HERIDO,1
21/07/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
21/07/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
21/07/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
21/07/2015,54,NORTE DE SANTANDER,54261,EL ZULIA,HERIDO,1
21/07/2015,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
22/07/2015,50,META,50330,MESETAS,ASESINADO,1
22/07/2015,05,ANTIOQUIA,05790,TARAZA,HERIDO,1
22/07/2015,81,ARAUCA,81736,SARAVENA,HERIDO,1
22/07/2015,81,ARAUCA,81736,SARAVENA,HERIDO,1
22/07/2015,25,CUNDINAMARCA,25754,SOACHA,ASESINADO,1
22/07/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
22/07/2015,25,CUNDINAMARCA,25740,SIBATE,HERIDO,1
23/07/2015,19,CAUCA,19455,MIRANDA,HERIDO,1
23/07/2015,19,CAUCA,19573,PUERTO TEJADA,HERIDO,1
23/07/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
24/07/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,2
24/07/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
24/07/2015,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
25/07/2015,54,NORTE DE SANTANDER,54250,EL TARRA,HERIDO,1
25/07/2015,50,META,50001,VILLAVICENCIO,HERIDO,1
25/07/2015,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
25/07/2015,76,VALLE DEL CAUCA,76834,TULUA,HERIDO,6
25/07/2015,76,VALLE DEL CAUCA,76834,TULUA,HERIDO,1
26/07/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
26/07/2015,70,SUCRE,70204,COLOSO,HERIDO,1
26/07/2015,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
26/07/2015,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
27/07/2015,05,ANTIOQUIA,05604,REMEDIOS,HERIDO,2
27/07/2015,08,ATLANTICO,08638,SABANALARGA,HERIDO,1
27/07/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
27/07/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
27/07/2015,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
29/07/2015,54,NORTE DE SANTANDER,54250,EL TARRA,HERIDO,1
29/07/2015,54,NORTE DE SANTANDER,54250,EL TARRA,HERIDO,1
29/07/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
29/07/2015,73,TOLIMA,73001,IBAGUE,HERIDO,1
30/07/2015,81,ARAUCA,81794,TAME,HERIDO,1
30/07/2015,81,ARAUCA,81794,TAME,HERIDO,1
30/07/2015,73,TOLIMA,73168,CHAPARRAL,ASESINADO,1
30/07/2015,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
31/07/2015,73,TOLIMA,73168,CHAPARRAL,HERIDO,1
31/07/2015,81,ARAUCA,81065,ARAUQUITA,HERIDO,1
31/07/2015,19,CAUCA,19698,SANTANDER DE QUILICHAO,HERIDO,1
31/07/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
31/07/2015,70,SUCRE,70823,TOLU VIEJO,HERIDO,1
31/07/2015,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
31/07/2015,76,VALLE DEL CAUCA,76001,CALI,HERIDO,2
01/08/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ASESINADO,1
01/08/2015,05,ANTIOQUIA,05360,ITAGUI,HERIDO,2
01/08/2015,05,ANTIOQUIA,05001,MEDELLIN,HERIDO,1
01/08/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
01/08/2015,47,MAGDALENA,47001,SANTA MARTA,HERIDO,1
01/08/2015,68,SANTANDER,68077,BARBOSA,HERIDO,1
02/08/2015,81,ARAUCA,81736,SARAVENA,ASESINADO,1
02/08/2015,81,ARAUCA,81736,SARAVENA,ASESINADO,1
02/08/2015,81,ARAUCA,81736,SARAVENA,HERIDO,1
02/08/2015,81,ARAUCA,81736,SARAVENA,HERIDO,1
02/08/2015,81,ARAUCA,81736,SARAVENA,HERIDO,1
02/08/2015,81,ARAUCA,81736,SARAVENA,HERIDO,1
02/08/2015,81,ARAUCA,81736,SARAVENA,HERIDO,1
02/08/2015,15,BOYACA,15572,PUERTO BOYACA,HERIDO,1
02/08/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
02/08/2015,41,HUILA,41668,SAN AGUSTIN,HERIDO,1
02/08/2015,76,VALLE DEL CAUCA,76520,PALMIRA,HERIDO,1
04/08/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
04/08/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
04/08/2015,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
06/08/2015,18,CAQUETA,18410,LA MONTAÑITA,HERIDO,1
06/08/2015,05,ANTIOQUIA,05001,MEDELLIN,HERIDO,1
07/08/2015,54,NORTE DE SANTANDER,54800,TEORAMA,ASESINADO,1
07/08/2015,54,NORTE DE SANTANDER,54800,TEORAMA,ASESINADO,1
07/08/2015,05,ANTIOQUIA,05790,TARAZA,HERIDO,1
07/08/2015,54,NORTE DE SANTANDER,54800,TEORAMA,HERIDO,1
07/08/2015,05,ANTIOQUIA,05790,TARAZA,ASESINADO,1
07/08/2015,05,ANTIOQUIA,05679,SANTA BARBARA,HERIDO,1
07/08/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
07/08/2015,66,RISARALDA,66001,PEREIRA,HERIDO,1
08/08/2015,54,NORTE DE SANTANDER,54206,CONVENCION,HERIDO,1
08/08/2015,54,NORTE DE SANTANDER,54206,CONVENCION,HERIDO,1
08/08/2015,54,NORTE DE SANTANDER,54206,CONVENCION,HERIDO,1
08/08/2015,54,NORTE DE SANTANDER,54206,CONVENCION,HERIDO,1
08/08/2015,19,CAUCA,19532,PATIA,HERIDO,1
08/08/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
08/08/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
08/08/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
08/08/2015,41,HUILA,41078,BARAYA,HERIDO,1
08/08/2015,41,HUILA,41078,BARAYA,HERIDO,1
08/08/2015,50,META,50001,VILLAVICENCIO,HERIDO,1
09/08/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
09/08/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,2
09/08/2015,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
10/08/2015,50,META,50370,URIBE,HERIDO,1
12/08/2015,63,QUINDIO,63111,BUENAVISTA,HERIDO,1
12/08/2015,41,HUILA,41078,BARAYA,HERIDO,1
12/08/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
12/08/2015,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
13/08/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
13/08/2015,41,HUILA,41001,NEIVA,HERIDO,1
13/08/2015,86,PUTUMAYO,86001,MOCOA,HERIDO,1
14/08/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
14/08/2015,41,HUILA,41551,PITALITO,HERIDO,2
14/08/2015,68,SANTANDER,68167,CHARALA,HERIDO,2
14/08/2015,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
15/08/2015,19,CAUCA,19001,POPAYAN,HERIDO,1
15/08/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
15/08/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
15/08/2015,41,HUILA,41483,NATAGA,HERIDO,1
15/08/2015,41,HUILA,41483,NATAGA,HERIDO,2
15/08/2015,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
15/08/2015,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
16/08/2015,54,NORTE DE SANTANDER,54800,TEORAMA,HERIDO,1
16/08/2015,54,NORTE DE SANTANDER,54800,TEORAMA,HERIDO,1
16/08/2015,05,ANTIOQUIA,05154,CAUCASIA,HERIDO,1
16/08/2015,15,BOYACA,15296,GAMEZA,HERIDO,1
16/08/2015,15,BOYACA,15001,TUNJA,HERIDO,1
16/08/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
16/08/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,3
16/08/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
16/08/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
16/08/2015,52,NARIÑO,52693,SAN PABLO,HERIDO,1
16/08/2015,63,QUINDIO,63001,ARMENIA,HERIDO,1
16/08/2015,68,SANTANDER,68255,EL PLAYON,HERIDO,2
16/08/2015,73,TOLIMA,73001,IBAGUE,HERIDO,1
16/08/2015,76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,HERIDO,1
17/08/2015,54,NORTE DE SANTANDER,54003,ABREGO,HERIDO,1
17/08/2015,54,NORTE DE SANTANDER,54003,ABREGO,HERIDO,1
17/08/2015,54,NORTE DE SANTANDER,54003,ABREGO,HERIDO,1
17/08/2015,54,NORTE DE SANTANDER,54003,ABREGO,HERIDO,1
17/08/2015,05,ANTIOQUIA,05400,LA UNION,HERIDO,2
17/08/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
17/08/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
17/08/2015,63,QUINDIO,63272,FILANDIA,HERIDO,1
18/08/2015,05,ANTIOQUIA,05030,AMAGA,HERIDO,1
18/08/2015,05,ANTIOQUIA,05001,MEDELLIN,HERIDO,1
18/08/2015,05,ANTIOQUIA,05890,YOLOMBO,HERIDO,1
19/08/2015,54,NORTE DE SANTANDER,54398,LA PLAYA,ASESINADO,1
19/08/2015,54,NORTE DE SANTANDER,54398,LA PLAYA,HERIDO,1
19/08/2015,54,NORTE DE SANTANDER,54398,LA PLAYA,HERIDO,1
19/08/2015,54,NORTE DE SANTANDER,54398,LA PLAYA,HERIDO,1
19/08/2015,19,CAUCA,19364,JAMBALO,HERIDO,1
19/08/2015,41,HUILA,41001,NEIVA,HERIDO,1
20/08/2015,63,QUINDIO,63548,PIJAO,ASESINADO,1
20/08/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
20/08/2015,73,TOLIMA,73268,ESPINAL,HERIDO,1
20/08/2015,76,VALLE DEL CAUCA,76001,CALI,HERIDO,2
21/08/2015,05,ANTIOQUIA,05093,BETULIA,HERIDO,1
21/08/2015,05,ANTIOQUIA,05001,MEDELLIN,HERIDO,1
21/08/2015,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
22/08/2015,63,QUINDIO,63001,ARMENIA,HERIDO,1
22/08/2015,76,VALLE DEL CAUCA,76520,PALMIRA,HERIDO,2
23/08/2015,52,NARIÑO,52110,BUESACO,HERIDO,1
23/08/2015,68,SANTANDER,68081,BARRANCABERMEJA,HERIDO,1
23/08/2015,68,SANTANDER,68547,PIEDECUESTA,HERIDO,1
24/08/2015,05,ANTIOQUIA,05858,VEGACHI,HERIDO,1
24/08/2015,15,BOYACA,15001,TUNJA,HERIDO,1
24/08/2015,19,CAUCA,19142,CALOTO,HERIDO,1
24/08/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
24/08/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
24/08/2015,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
24/08/2015,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
25/08/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
26/08/2015,05,ANTIOQUIA,05001,MEDELLIN,HERIDO,1
26/08/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
26/08/2015,68,SANTANDER,68217,COROMORO,HERIDO,1
26/08/2015,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
27/08/2015,41,HUILA,41396,LA PLATA,HERIDO,1
27/08/2015,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
28/08/2015,05,ANTIOQUIA,05854,VALDIVIA,HERIDO,1
28/08/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
28/08/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
28/08/2015,73,TOLIMA,73001,IBAGUE,HERIDO,1
28/08/2015,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
29/08/2015,50,META,50370,URIBE,HERIDO,1
29/08/2015,41,HUILA,41551,PITALITO,HERIDO,1
29/08/2015,76,VALLE DEL CAUCA,76892,YUMBO,HERIDO,1
30/08/2015,13,BOLIVAR,13458,MONTECRISTO,ASESINADO,1
30/08/2015,08,ATLANTICO,08421,LURUACO,HERIDO,1
30/08/2015,13,BOLIVAR,13458,MONTECRISTO,HERIDO,3
30/08/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
31/08/2015,05,ANTIOQUIA,05150,CAROLINA,HERIDO,1
31/08/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
31/08/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
01/09/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
02/09/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
02/09/2015,73,TOLIMA,73001,IBAGUE,HERIDO,1
03/09/2015,41,HUILA,41791,TARQUI,HERIDO,2
03/09/2015,68,SANTANDER,68689,SAN VICENTE DE CHUCURI,HERIDO,2
04/09/2015,85,CASANARE,85010,AGUAZUL,ASESINADO,1
04/09/2015,05,ANTIOQUIA,05001,MEDELLIN,HERIDO,1
04/09/2015,05,ANTIOQUIA,05895,ZARAGOZA,HERIDO,1
04/09/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
04/09/2015,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
05/09/2015,44,LA GUAJIRA,44874,VILLANUEVA,HERIDO,1
05/09/2015,05,ANTIOQUIA,05001,MEDELLIN,HERIDO,2
05/09/2015,05,ANTIOQUIA,05001,MEDELLIN,HERIDO,1
05/09/2015,17,CALDAS,17873,VILLAMARIA,HERIDO,1
05/09/2015,41,HUILA,41483,NATAGA,HERIDO,2
06/09/2015,54,NORTE DE SANTANDER,54720,SARDINATA,HERIDO,1
06/09/2015,19,CAUCA,19573,PUERTO TEJADA,ASESINADO,1
06/09/2015,05,ANTIOQUIA,05604,REMEDIOS,HERIDO,1
06/09/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
06/09/2015,41,HUILA,41396,LA PLATA,HERIDO,1
06/09/2015,41,HUILA,41001,NEIVA,HERIDO,1
06/09/2015,68,SANTANDER,68001,BUCARAMANGA,HERIDO,1
06/09/2015,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
06/09/2015,76,VALLE DEL CAUCA,76001,CALI,HERIDO,2
06/09/2015,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
06/09/2015,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
07/09/2015,19,CAUCA,19142,CALOTO,HERIDO,1
07/09/2015,25,CUNDINAMARCA,25839,UBALA,HERIDO,1
07/09/2015,73,TOLIMA,73001,IBAGUE,HERIDO,3
08/09/2015,50,META,50001,VILLAVICENCIO,HERIDO,1
08/09/2015,63,QUINDIO,63401,LA TEBAIDA,HERIDO,1
08/09/2015,76,VALLE DEL CAUCA,76109,BUENAVENTURA,HERIDO,1
08/09/2015,76,VALLE DEL CAUCA,76130,CANDELARIA,HERIDO,1
09/09/2015,08,ATLANTICO,08001,BARRANQUILLA,HERIDO,1
10/09/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
10/09/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
10/09/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
11/09/2015,05,ANTIOQUIA,05790,TARAZA,HERIDO,1
11/09/2015,15,BOYACA,15238,DUITAMA,HERIDO,1
11/09/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
12/09/2015,76,VALLE DEL CAUCA,76364,JAMUNDI,HERIDO,1
12/09/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
12/09/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
12/09/2015,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
12/09/2015,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
13/09/2015,05,ANTIOQUIA,05360,ITAGUI,HERIDO,1
13/09/2015,41,HUILA,41396,LA PLATA,HERIDO,3
13/09/2015,70,SUCRE,70418,LOS PALMITOS,HERIDO,1
13/09/2015,73,TOLIMA,73001,IBAGUE,HERIDO,2
14/09/2015,54,NORTE DE SANTANDER,54398,LA PLAYA,ASESINADO,1
14/09/2015,54,NORTE DE SANTANDER,54398,LA PLAYA,ASESINADO,1
15/09/2015,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
16/09/2015,05,ANTIOQUIA,05001,MEDELLIN,HERIDO,1
16/09/2015,15,BOYACA,15500,OICATA,HERIDO,1
16/09/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
16/09/2015,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
16/09/2015,41,HUILA,41396,LA PLATA,HERIDO,1
17/09/2015,47,MAGDALENA,47001,SANTA MARTA,HERIDO,1
